rand0000-with-communication-costs-50-tasks.stg	2	--//--	3263,0	7444,0	FlowTime	90-100	3263,0	3681,1	AEMMT	3243,000	3370,900	68,053	83,90	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	3357,000	3442,800	41,177	81,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	3299,000	3371,800	77,740	27,28	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	3917,000	4122,900	139,155	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	3263,0	7444,0	FlowTime	80-90	3681,1	4099,2	AEMMT	3243,000	3370,900	68,053	10,60	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	3357,000	3442,800	41,177	15,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	3299,000	3371,800	77,740	18,18	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	3917,000	4122,900	139,155	1,17	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	3263,0	7444,0	FlowTime	70-80	4099,2	4517,3	AEMMT	3243,000	3370,900	68,053	3,10	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	3357,000	3442,800	41,177	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	3299,000	3371,800	77,740	19,93	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	3917,000	4122,900	139,155	14,44	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	3263,0	7444,0	FlowTime	60-70	4517,3	4935,4	AEMMT	3243,000	3370,900	68,053	2,30	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	3357,000	3442,800	41,177	3,70	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	3299,000	3371,800	77,740	17,34	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	3917,000	4122,900	139,155	35,01	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	3263,0	7444,0	FlowTime	50-60	4935,4	5353,5	AEMMT	3243,000	3370,900	68,053	0,10	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	3357,000	3442,800	41,177	0,30	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	3299,000	3371,800	77,740	10,71	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	3917,000	4122,900	139,155	28,83	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	3263,0	7444,0	FlowTime	40-50	5353,5	5771,6	AEMMT	3243,000	3370,900	68,053	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	3357,000	3442,800	41,177	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	3299,000	3371,800	77,740	4,70	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	3917,000	4122,900	139,155	13,25	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	3263,0	7444,0	FlowTime	30-40	5771,6	6189,7	AEMMT	3243,000	3370,900	68,053	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	3357,000	3442,800	41,177	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	3299,000	3371,800	77,740	1,48	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	3917,000	4122,900	139,155	6,42	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	3263,0	7444,0	FlowTime	20-30	6189,7	6607,8	AEMMT	3243,000	3370,900	68,053	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	3357,000	3442,800	41,177	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	3299,000	3371,800	77,740	0,28	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	3917,000	4122,900	139,155	0,69	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	3263,0	7444,0	FlowTime	10-20	6607,8	7025,9	AEMMT	3243,000	3370,900	68,053	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	3357,000	3442,800	41,177	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	3299,000	3371,800	77,740	0,08	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	3917,000	4122,900	139,155	0,21	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	3263,0	7444,0	FlowTime	0-10	7025,9	7444,0	AEMMT	3243,000	3370,900	68,053	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	3357,000	3442,800	41,177	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	3299,000	3371,800	77,740	0,01	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	3917,000	4122,900	139,155	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
