makespan,loadBalance,flowtime,communicationCost,waitingTime
230.0,1.15,6074.0,328.0,1632.0
221.0,1.004545455,5397.0,365.0,937.0
195.0,1.020942408,4568.0,334.0,900.0
197.0,1.018087855,4738.0,330.0,1190.0
263.0,1.075664622,5703.0,353.0,1400.0
238.0,1.021459227,5245.0,402.0,1175.0
196.0,1.005128205,4578.0,261.0,963.0
244.0,1.04496788,6067.0,285.0,1057.0
219.0,1.0,4732.0,313.0,911.0
212.0,1.007125891,5252.0,339.0,1112.0
206.0,1.022332506,4439.0,341.0,710.0
188.0,1.016216216,4351.0,330.0,675.0
226.0,1.015730337,5491.0,384.0,953.0
189.0,1.00265252,4895.0,360.0,1328.0
212.0,1.062656642,5156.0,300.0,994.0
259.0,1.019685039,5671.0,385.0,862.0
239.0,1.071748879,5914.0,307.0,1623.0
235.0,1.01511879,6112.0,326.0,1294.0
210.0,1.03960396,4778.0,330.0,1013.0
248.0,1.018480493,6065.0,340.0,1032.0
249.0,1.018404908,5672.0,362.0,1065.0
219.0,1.045346062,5473.0,333.0,1292.0
214.0,1.094629156,5513.0,349.0,1204.0
213.0,1.03902439,4829.0,277.0,864.0
252.0,1.034907598,5517.0,333.0,1197.0
219.0,1.006896552,5720.0,295.0,1559.0
252.0,1.028571429,6142.0,337.0,1264.0
233.0,1.037861915,5670.0,337.0,1160.0
190.0,1.091954023,4771.0,320.0,1007.0
242.0,1.008333333,5557.0,344.0,913.0
231.0,1.074418605,5295.0,336.0,745.0
265.0,1.011450382,6345.0,354.0,1361.0
251.0,1.018255578,5988.0,321.0,1270.0
187.0,1.024657534,4627.0,296.0,811.0
229.0,1.020044543,5432.0,317.0,1332.0
233.0,1.068807339,4826.0,318.0,1131.0
241.0,1.050108932,5684.0,308.0,1158.0
207.0,1.019704433,4657.0,267.0,774.0
210.0,1.031941032,4545.0,276.0,834.0
211.0,1.079283887,4648.0,348.0,1244.0
242.0,1.018947368,5505.0,305.0,1097.0
217.0,1.023584906,5429.0,277.0,869.0
218.0,1.006928406,5242.0,362.0,1170.0
242.0,1.12037037,5679.0,351.0,1007.0
192.0,1.049180328,4623.0,299.0,1066.0
275.0,1.051625239,6651.0,378.0,1282.0
220.0,1.070559611,5397.0,326.0,1098.0
207.0,1.07253886,4921.0,243.0,741.0
253.0,1.081196581,6246.0,329.0,1137.0
209.0,1.032098765,5133.0,346.0,996.0
204.0,1.022556391,5097.0,341.0,1035.0
230.0,1.002178649,6045.0,336.0,1200.0
218.0,1.009259259,4895.0,363.0,841.0
233.0,1.010845987,6198.0,343.0,1450.0
176.0,1.005714286,4703.0,268.0,1176.0
248.0,1.020576132,5787.0,375.0,1375.0
211.0,1.021791768,5612.0,328.0,1247.0
213.0,1.033980583,5142.0,333.0,1228.0
220.0,1.057692308,4918.0,301.0,863.0
231.0,1.038202247,5360.0,279.0,991.0
201.0,1.015151515,4904.0,277.0,935.0
237.0,1.044052863,5221.0,323.0,1240.0
250.0,1.046025105,5604.0,294.0,955.0
263.0,1.017408124,6269.0,324.0,1188.0
202.0,1.02020202,4827.0,346.0,625.0
240.0,1.032258065,6163.0,305.0,980.0
232.0,1.086651054,5470.0,384.0,1192.0
217.0,1.038277512,5138.0,327.0,1012.0
213.0,1.044117647,4751.0,323.0,868.0
258.0,1.021782178,6309.0,283.0,1101.0
221.0,1.020785219,5015.0,367.0,1147.0
231.0,1.045248869,5252.0,378.0,905.0
227.0,1.004424779,5278.0,332.0,802.0
246.0,1.022869023,5636.0,378.0,1152.0
219.0,1.095,5366.0,335.0,1413.0
244.0,1.006185567,5644.0,329.0,1064.0
204.0,1.002457002,4923.0,316.0,1009.0
228.0,1.232432432,4923.0,264.0,799.0
258.0,1.057377049,5898.0,310.0,1125.0
219.0,1.020979021,5468.0,335.0,1253.0
244.0,1.014553015,5925.0,313.0,1154.0
224.0,1.020501139,5970.0,354.0,1215.0
235.0,1.017316017,4677.0,337.0,1278.0
248.0,1.018480493,5758.0,357.0,1769.0
274.0,1.012939002,6141.0,337.0,1247.0
221.0,1.023148148,4843.0,336.0,1065.0
192.0,1.024,4523.0,296.0,993.0
203.0,1.0,4617.0,300.0,832.0
228.0,1.067915691,5575.0,323.0,957.0
244.0,1.036093418,6079.0,365.0,1172.0
209.0,1.007228916,5277.0,308.0,922.0
254.0,1.094827586,6161.0,271.0,1133.0
189.0,1.010695187,4824.0,314.0,937.0
249.0,1.026804124,6541.0,356.0,1521.0
259.0,1.015686275,6852.0,354.0,1368.0
232.0,1.01978022,5081.0,355.0,671.0
195.0,1.026315789,4973.0,300.0,644.0
229.0,1.050458716,5294.0,352.0,969.0
246.0,1.177033493,5753.0,315.0,1010.0
244.0,1.018789144,5793.0,324.0,1303.0
270.0,1.015037594,6107.0,310.0,1146.0
229.0,1.075117371,5591.0,290.0,886.0
240.0,1.083521445,5376.0,366.0,1389.0
263.0,1.071283096,6077.0,349.0,1149.0
252.0,1.018181818,6071.0,320.0,929.0
234.0,1.03539823,5307.0,360.0,1036.0
204.0,1.051546392,4599.0,309.0,1201.0
231.0,1.071925754,5828.0,278.0,1391.0
228.0,1.125925926,5457.0,382.0,1240.0
225.0,1.125,5618.0,233.0,886.0
186.0,1.056818182,4592.0,285.0,829.0
225.0,1.020408163,4669.0,277.0,1136.0
242.0,1.021097046,6237.0,338.0,1454.0
235.0,1.006423983,6121.0,308.0,1162.0
239.0,1.006315789,5937.0,317.0,1361.0
212.0,1.062656642,4983.0,286.0,959.0
221.0,1.035128806,5334.0,320.0,1038.0
247.0,1.044397463,5474.0,312.0,1132.0
206.0,1.051020408,5614.0,255.0,1364.0
191.0,1.073033708,4847.0,282.0,1282.0
201.0,1.028132992,4752.0,324.0,935.0
212.0,1.070707071,5386.0,346.0,986.0
180.0,1.022727273,4519.0,342.0,863.0
217.0,1.160427807,5366.0,303.0,1078.0
249.0,1.039665971,6004.0,317.0,920.0
237.0,1.077272727,6235.0,352.0,1512.0
235.0,1.046770601,5485.0,335.0,1224.0
216.0,1.122077922,4820.0,268.0,938.0
228.0,1.104116223,5208.0,342.0,1118.0
207.0,1.004854369,5520.0,323.0,1076.0
256.0,1.017892644,6606.0,347.0,1570.0
204.0,1.00990099,5178.0,335.0,1283.0
209.0,1.077319588,4601.0,388.0,867.0
228.0,1.006622517,5414.0,314.0,958.0
272.0,1.058365759,6142.0,361.0,1135.0
282.0,1.052238806,6484.0,387.0,1331.0
223.0,1.020594966,5629.0,294.0,969.0
249.0,1.046218487,6084.0,341.0,1238.0
199.0,1.050131926,4721.0,331.0,1069.0
244.0,1.012448133,5876.0,363.0,1417.0
230.0,1.064814815,5586.0,385.0,1223.0
242.0,1.034188034,5390.0,345.0,928.0
206.0,1.072916667,4580.0,311.0,682.0
261.0,1.01754386,6341.0,386.0,991.0
215.0,1.026252983,5389.0,321.0,893.0
223.0,1.044496487,5359.0,345.0,1501.0
238.0,1.019271949,5724.0,379.0,1105.0
246.0,1.020746888,6316.0,348.0,1465.0
235.0,1.035242291,5169.0,239.0,1314.0
209.0,1.111702128,5010.0,315.0,1117.0
242.0,1.043103448,5915.0,378.0,1374.0
203.0,1.004950495,5057.0,328.0,999.0
184.0,1.008219178,5034.0,296.0,1056.0
227.0,1.0657277,5638.0,335.0,875.0
236.0,1.097674419,5570.0,415.0,1092.0
234.0,1.019607843,5449.0,320.0,1049.0
244.0,1.051724138,6160.0,342.0,1492.0
229.0,1.040909091,5475.0,357.0,1007.0
209.0,1.039800995,4537.0,313.0,939.0
208.0,1.007263923,4995.0,298.0,1075.0
221.0,1.083333333,5687.0,354.0,1368.0
197.0,1.064864865,4946.0,372.0,966.0
249.0,1.022587269,6201.0,323.0,909.0
224.0,1.020501139,5322.0,366.0,1303.0
223.0,1.020594966,5173.0,356.0,814.0
211.0,1.02676399,4872.0,310.0,928.0
270.0,1.003717472,6529.0,326.0,1417.0
200.0,1.017811705,4787.0,299.0,943.0
227.0,1.03652968,5496.0,332.0,871.0
237.0,1.019354839,5325.0,364.0,1267.0
209.0,1.007228916,4755.0,317.0,1111.0
255.0,1.08974359,5979.0,375.0,1217.0
223.0,1.02764977,5800.0,266.0,1613.0
220.0,1.105527638,5276.0,246.0,667.0
256.0,1.017892644,5696.0,337.0,1210.0
176.0,1.053892216,4349.0,292.0,878.0
193.0,1.005208333,4851.0,372.0,751.0
219.0,1.158730159,5214.0,361.0,1029.0
218.0,1.025882353,5553.0,281.0,1099.0
229.0,1.006593407,5963.0,268.0,1288.0
248.0,1.046413502,5869.0,346.0,1279.0
251.0,1.016194332,6112.0,306.0,830.0
189.0,1.013404826,4583.0,300.0,1122.0
225.0,1.004464286,5459.0,361.0,1318.0
263.0,1.021359223,5529.0,274.0,1210.0
211.0,1.002375297,5436.0,348.0,839.0
206.0,1.03,5702.0,346.0,1344.0
181.0,1.008356546,4665.0,273.0,825.0
177.0,1.023121387,4466.0,290.0,988.0
228.0,1.043478261,6019.0,280.0,1253.0
232.0,1.01978022,5416.0,414.0,800.0
230.0,1.045454545,5527.0,272.0,987.0
233.0,1.078703704,5455.0,340.0,861.0
262.0,1.091666667,5583.0,259.0,1209.0
224.0,1.046728972,5754.0,376.0,1220.0
236.0,1.004255319,5668.0,313.0,977.0
236.0,1.039647577,5698.0,359.0,1029.0
191.0,1.024128686,4865.0,353.0,1135.0
257.0,1.044715447,5884.0,307.0,1342.0
236.0,1.039647577,5997.0,367.0,1365.0
237.0,1.046357616,5702.0,306.0,936.0
215.0,1.041162228,5102.0,314.0,1016.0
242.0,1.082774049,4885.0,359.0,829.0
233.0,1.037861915,5290.0,329.0,915.0
196.0,1.101123596,4612.0,284.0,1029.0
241.0,1.03655914,6066.0,317.0,1382.0
187.0,1.021857923,4768.0,280.0,783.0
231.0,1.074418605,5765.0,333.0,1106.0
225.0,1.044083527,5009.0,296.0,1036.0
238.0,1.023655914,5885.0,341.0,928.0
226.0,1.056074766,5536.0,297.0,1293.0
215.0,1.08040201,5531.0,310.0,1429.0
210.0,1.012048193,5123.0,293.0,642.0
263.0,1.035433071,6095.0,453.0,882.0
210.0,1.016949153,5153.0,357.0,1243.0
228.0,1.043478261,5935.0,328.0,1008.0
224.0,1.029885057,5148.0,371.0,821.0
273.0,1.038022814,6175.0,425.0,1084.0
192.0,1.024,4896.0,309.0,985.0
219.0,1.011547344,5549.0,415.0,1083.0
204.0,1.014925373,4993.0,339.0,1147.0
213.0,1.081218274,4886.0,350.0,914.0
240.0,1.043478261,6358.0,287.0,1578.0
234.0,1.096018735,5814.0,321.0,1404.0
218.0,1.009259259,4849.0,265.0,1027.0
244.0,1.020920502,6466.0,297.0,1517.0
196.0,1.073972603,4761.0,306.0,840.0
262.0,1.013539652,5657.0,394.0,1254.0
220.0,1.065375303,5156.0,305.0,1258.0
231.0,1.033557047,4813.0,318.0,1069.0
220.0,1.023255814,5035.0,360.0,1057.0
204.0,1.00990099,5243.0,432.0,1397.0
264.0,1.084188912,6131.0,381.0,910.0
245.0,1.038135593,5219.0,334.0,973.0
195.0,1.015625,4940.0,348.0,843.0
198.0,1.005076142,4916.0,276.0,996.0
239.0,1.066964286,5579.0,349.0,933.0
246.0,1.046808511,6611.0,340.0,1571.0
229.0,1.0456621,5511.0,373.0,1314.0
178.0,1.082066869,4487.0,273.0,1139.0
241.0,1.019027484,5204.0,316.0,1154.0
224.0,1.046728972,5735.0,350.0,1161.0
215.0,1.014150943,5111.0,249.0,956.0
241.0,1.012605042,5596.0,318.0,836.0
218.0,1.043062201,4606.0,316.0,868.0
231.0,1.03125,5746.0,320.0,1125.0
182.0,1.076923077,3943.0,322.0,829.0
216.0,1.009345794,5464.0,336.0,968.0
260.0,1.019607843,5919.0,302.0,1225.0
236.0,1.006396588,5798.0,363.0,1328.0
254.0,1.040983607,4973.0,324.0,916.0
197.0,1.002544529,5136.0,268.0,1094.0
245.0,1.065217391,5893.0,293.0,1460.0
200.0,1.033591731,5037.0,283.0,1189.0
250.0,1.057082452,6104.0,344.0,1355.0
271.0,1.052427184,6068.0,342.0,885.0
227.0,1.008888889,5850.0,370.0,1043.0
229.0,1.080188679,4778.0,382.0,753.0
221.0,1.107769424,5270.0,275.0,797.0
255.0,1.028225806,6046.0,360.0,867.0
241.0,1.047826087,6088.0,373.0,1401.0
225.0,1.011235955,5426.0,299.0,1349.0
226.0,1.071090047,4928.0,339.0,1148.0
230.0,1.019955654,5517.0,363.0,1154.0
235.0,1.019522777,5818.0,324.0,1096.0
222.0,1.047169811,5550.0,374.0,1258.0
235.0,1.008583691,5715.0,379.0,972.0
231.0,1.045248869,5232.0,349.0,1014.0
262.0,1.089397089,6755.0,291.0,1276.0
259.0,1.074688797,5426.0,366.0,999.0
205.0,1.017369727,5025.0,271.0,870.0
246.0,1.037974684,5374.0,313.0,998.0
237.0,1.039473684,5157.0,368.0,1072.0
232.0,1.059360731,5689.0,353.0,1182.0
220.0,1.018518519,5025.0,302.0,1223.0
233.0,1.004310345,5012.0,351.0,1112.0
192.0,1.024,4633.0,340.0,959.0
254.0,1.062761506,5387.0,353.0,679.0
202.0,1.02278481,4747.0,358.0,996.0
230.0,1.031390135,5659.0,320.0,1026.0
227.0,1.046082949,4820.0,335.0,936.0
224.0,1.02283105,5079.0,327.0,905.0
231.0,1.022123894,5536.0,337.0,989.0
268.0,1.030769231,6191.0,296.0,1044.0
208.0,1.002409639,5457.0,353.0,1169.0
208.0,1.01216545,5127.0,357.0,790.0
221.0,1.004545455,5378.0,255.0,745.0
233.0,1.054298643,5204.0,303.0,985.0
279.0,1.035250464,7031.0,334.0,1142.0
223.0,1.002247191,5010.0,342.0,1107.0
251.0,1.018255578,5716.0,287.0,1627.0
225.0,1.066350711,5879.0,300.0,1371.0
226.0,1.048723898,5978.0,302.0,1459.0
210.0,1.074168798,5301.0,345.0,825.0
247.0,1.022774327,5265.0,317.0,787.0
176.0,1.011494253,4392.0,324.0,819.0
214.0,1.038834951,5456.0,336.0,1085.0
196.0,1.073972603,4366.0,336.0,822.0
226.0,1.081339713,5389.0,334.0,1061.0
201.0,1.022900763,4886.0,364.0,887.0
220.0,1.020881671,5507.0,297.0,939.0
205.0,1.0,5592.0,333.0,1512.0
231.0,1.132352941,5395.0,276.0,1048.0
210.0,1.019417476,4749.0,336.0,1102.0
251.0,1.041493776,5710.0,274.0,979.0
239.0,1.101382488,5403.0,352.0,934.0
256.0,1.013861386,5530.0,381.0,872.0
263.0,1.003816794,6547.0,378.0,1124.0
252.0,1.083870968,5676.0,310.0,820.0
236.0,1.021645022,5126.0,349.0,1262.0
204.0,1.014925373,5050.0,319.0,973.0
243.0,1.042918455,5901.0,341.0,1416.0
204.0,1.012406948,4996.0,371.0,1266.0
214.0,1.026378897,5059.0,322.0,1128.0
256.0,1.02811245,6113.0,378.0,831.0
211.0,1.047146402,5213.0,366.0,864.0
248.0,1.097345133,6268.0,280.0,1514.0
200.0,1.055408971,4599.0,337.0,841.0
203.0,1.009950249,4889.0,280.0,670.0
258.0,1.017751479,6241.0,315.0,1138.0
211.0,1.060301508,5331.0,341.0,1100.0
264.0,1.039370079,5883.0,356.0,1497.0
253.0,1.060796646,5148.0,327.0,1007.0
222.0,1.077669903,4713.0,376.0,887.0
274.0,1.039848197,6501.0,380.0,889.0
213.0,1.049261084,5015.0,362.0,1165.0
243.0,1.049676026,5944.0,314.0,1328.0
204.0,1.032911392,4887.0,358.0,1050.0
230.0,1.108433735,5258.0,265.0,899.0
228.0,1.006622517,5294.0,295.0,1273.0
225.0,1.036866359,5347.0,271.0,1022.0
199.0,1.010152284,5301.0,349.0,1239.0
255.0,1.06918239,5692.0,282.0,951.0
225.0,1.020408163,5194.0,302.0,1111.0
210.0,1.012048193,5139.0,306.0,923.0
226.0,1.020316027,5677.0,344.0,1036.0
220.0,1.062801932,5152.0,318.0,1131.0
206.0,1.024875622,5345.0,278.0,950.0
250.0,1.041666667,5528.0,350.0,807.0
262.0,1.043824701,5959.0,359.0,1090.0
247.0,1.020661157,5762.0,324.0,823.0
229.0,1.004385965,4948.0,455.0,1006.0
259.0,1.044354839,5273.0,301.0,714.0
230.0,1.010989011,5833.0,376.0,1117.0
222.0,1.018348624,5432.0,340.0,1082.0
219.0,1.018604651,5948.0,306.0,1165.0
244.0,1.089285714,5587.0,333.0,822.0
231.0,1.079439252,5899.0,297.0,1075.0
261.0,1.005780347,7056.0,331.0,1561.0
214.0,1.00234192,4785.0,264.0,730.0
234.0,1.019607843,6012.0,346.0,1426.0
214.0,1.021479714,4691.0,361.0,1031.0
208.0,1.022113022,4720.0,328.0,862.0
202.0,1.02278481,4851.0,304.0,1212.0
197.0,1.0,4818.0,342.0,640.0
204.0,1.07651715,4731.0,281.0,726.0
238.0,1.019271949,5822.0,317.0,1316.0
234.0,1.068493151,5687.0,379.0,1242.0
212.0,1.021686747,5578.0,342.0,1438.0
226.0,1.008928571,5797.0,333.0,1390.0
249.0,1.022587269,5766.0,262.0,924.0
295.0,1.064981949,6660.0,353.0,1255.0
186.0,1.056818182,4608.0,313.0,821.0
214.0,1.086294416,5428.0,293.0,1187.0
238.0,1.067264574,4929.0,310.0,888.0
216.0,1.004651163,5538.0,331.0,1069.0
229.0,1.002188184,5145.0,310.0,1260.0
229.0,1.055299539,5373.0,434.0,1202.0
210.0,1.016949153,5354.0,294.0,782.0
224.0,1.004484305,5080.0,329.0,998.0
225.0,1.011235955,6029.0,306.0,1497.0
213.0,1.026506024,4908.0,320.0,730.0
235.0,1.012931034,6093.0,317.0,1277.0
260.0,1.046277666,6644.0,339.0,1176.0
231.0,1.015384615,6116.0,360.0,1271.0
252.0,1.012048193,6912.0,298.0,1533.0
244.0,1.065502183,5308.0,346.0,749.0
203.0,1.027848101,5182.0,301.0,1131.0
237.0,1.004237288,5395.0,350.0,971.0
226.0,1.124378109,4899.0,300.0,998.0
245.0,1.076923077,6170.0,390.0,1547.0
214.0,1.021479714,4392.0,236.0,622.0
221.0,1.027906977,5353.0,319.0,1370.0
209.0,1.007228916,5194.0,352.0,1163.0
227.0,1.055813953,5388.0,309.0,809.0
252.0,1.065539112,5905.0,309.0,1019.0
250.0,1.024590164,6200.0,301.0,1051.0
232.0,1.01978022,5365.0,316.0,909.0
215.0,1.007025761,5235.0,314.0,1146.0
209.0,1.002398082,5292.0,340.0,952.0
207.0,1.056122449,4789.0,324.0,1212.0
266.0,1.021113244,6484.0,387.0,1446.0
221.0,1.075425791,5702.0,264.0,1058.0
203.0,1.009950249,5211.0,290.0,1066.0
245.0,1.058315335,5509.0,353.0,1504.0
220.0,1.035294118,5534.0,406.0,1178.0
214.0,1.075376884,5002.0,364.0,735.0
202.0,1.063157895,4510.0,298.0,978.0
232.0,1.045045045,5488.0,359.0,1212.0
243.0,1.008298755,5826.0,320.0,706.0
209.0,1.007228916,4921.0,363.0,1198.0
245.0,1.018711019,5131.0,317.0,826.0
214.0,1.051597052,4842.0,360.0,1198.0
190.0,1.016042781,4733.0,217.0,922.0
248.0,1.044210526,5809.0,284.0,1207.0
257.0,1.017821782,5746.0,310.0,765.0
221.0,1.044917258,5435.0,381.0,936.0
234.0,1.044642857,5720.0,299.0,1496.0
215.0,1.066997519,5147.0,351.0,1004.0
232.0,1.004329004,5892.0,387.0,1326.0
264.0,1.03125,6091.0,330.0,1342.0
253.0,1.018108652,6165.0,344.0,1578.0
227.0,1.020224719,5320.0,304.0,863.0
238.0,1.014925373,5846.0,369.0,1414.0
206.0,1.035175879,4866.0,349.0,1278.0
240.0,1.083521445,5768.0,283.0,896.0
283.0,1.055970149,6478.0,413.0,1301.0
249.0,1.022587269,6269.0,318.0,1537.0
248.0,1.042016807,5949.0,332.0,1304.0
243.0,1.027484144,5843.0,362.0,1172.0
183.0,1.008264463,4558.0,305.0,1096.0
279.0,1.016393443,6145.0,370.0,1406.0
196.0,1.059459459,4216.0,241.0,857.0
195.0,1.002570694,5196.0,371.0,1238.0
241.0,1.021186441,6510.0,422.0,1499.0
206.0,1.009803922,4936.0,316.0,922.0
215.0,1.146666667,4548.0,304.0,1027.0
182.0,1.02247191,4150.0,320.0,1012.0
235.0,1.012931034,5771.0,323.0,1020.0
252.0,1.022312373,5762.0,360.0,1371.0
265.0,1.023166023,5969.0,343.0,903.0
234.0,1.06122449,5361.0,364.0,1038.0
224.0,1.108910891,5230.0,302.0,1010.0
201.0,1.057894737,4567.0,327.0,901.0
237.0,1.021551724,5082.0,379.0,1160.0
222.0,1.052132701,5183.0,410.0,1215.0
212.0,1.145945946,5228.0,318.0,1084.0
203.0,1.004950495,4942.0,350.0,1078.0
214.0,1.049019608,4749.0,375.0,805.0
263.0,1.019379845,5873.0,348.0,988.0
227.0,1.086124402,4899.0,311.0,972.0
230.0,1.024498886,6153.0,360.0,1286.0
214.0,1.056790123,5262.0,299.0,1190.0
214.0,1.019047619,5206.0,273.0,988.0
243.0,1.01039501,5826.0,301.0,928.0
239.0,1.027956989,5653.0,321.0,1397.0
215.0,1.066997519,4806.0,262.0,911.0
210.0,1.037037037,4944.0,390.0,772.0
203.0,1.071240106,4628.0,307.0,1051.0
226.0,1.018018018,5114.0,352.0,911.0
252.0,1.098039216,5640.0,323.0,955.0
210.0,1.024390244,4912.0,306.0,905.0
202.0,1.027989822,5276.0,364.0,1205.0
215.0,1.041162228,5410.0,382.0,1203.0
236.0,1.09512761,5064.0,314.0,1202.0
245.0,1.060606061,5379.0,341.0,873.0
262.0,1.021442495,5857.0,349.0,925.0
190.0,1.079545455,4350.0,379.0,881.0
212.0,1.078880407,5634.0,259.0,1211.0
239.0,1.030172414,5983.0,329.0,1302.0
269.0,1.076,6921.0,338.0,1567.0
218.0,1.045563549,5378.0,322.0,1343.0
242.0,1.047619048,5362.0,325.0,721.0
243.0,1.018867925,5177.0,269.0,1012.0
229.0,1.0456621,5097.0,314.0,1286.0
242.0,1.023255814,6382.0,349.0,1453.0
239.0,1.017021277,5111.0,287.0,852.0
197.0,1.01025641,4625.0,315.0,738.0
221.0,1.004545455,5237.0,328.0,846.0
221.0,1.00913242,5457.0,305.0,1310.0
236.0,1.046563193,5366.0,321.0,903.0
189.0,1.027173913,4103.0,333.0,824.0
234.0,1.015184382,5233.0,358.0,945.0
217.0,1.026004728,5374.0,326.0,1065.0
259.0,1.070247934,6129.0,246.0,1027.0
206.0,1.116531165,4770.0,302.0,1000.0
199.0,1.025773196,5009.0,364.0,1245.0
218.0,1.098236776,5291.0,339.0,842.0
244.0,1.020920502,5856.0,365.0,1695.0
227.0,1.020224719,5096.0,326.0,1150.0
223.0,1.009049774,5666.0,334.0,1058.0
240.0,1.036717063,5571.0,352.0,977.0
209.0,1.039800995,5005.0,301.0,1084.0
266.0,1.011406844,6986.0,379.0,1877.0
199.0,1.041884817,4650.0,329.0,992.0
200.0,1.012658228,4629.0,319.0,706.0
207.0,1.017199017,4899.0,286.0,982.0
177.0,1.014326648,4398.0,261.0,951.0
258.0,1.061728395,6224.0,340.0,1321.0
251.0,1.018255578,6346.0,276.0,1397.0
200.0,1.028277635,4567.0,271.0,1173.0
224.0,1.041860465,5763.0,250.0,1111.0
261.0,1.027559055,6385.0,362.0,960.0
240.0,1.076233184,5428.0,343.0,1130.0
198.0,1.012787724,4927.0,329.0,1114.0
243.0,1.042918455,5511.0,311.0,1443.0
243.0,1.004132231,5781.0,353.0,1003.0
234.0,1.078341014,5626.0,372.0,1338.0
204.0,1.02,5283.0,309.0,1117.0
199.0,1.023136247,4678.0,249.0,881.0
206.0,1.03,4855.0,336.0,786.0
238.0,1.032537961,6413.0,351.0,1403.0
279.0,1.068965517,7258.0,392.0,1239.0
222.0,1.080291971,4942.0,269.0,699.0
243.0,1.107061503,6125.0,308.0,1177.0
226.0,1.027272727,4937.0,388.0,1502.0
241.0,1.043290043,5612.0,327.0,1153.0
207.0,1.067010309,5098.0,289.0,1131.0
269.0,1.05078125,6090.0,400.0,951.0
218.0,1.038095238,5282.0,340.0,1143.0
224.0,1.066666667,5433.0,323.0,1307.0
231.0,1.01986755,5114.0,329.0,1104.0
225.0,1.004464286,4663.0,344.0,651.0
254.0,1.024193548,6289.0,384.0,1504.0
238.0,1.067264574,5851.0,392.0,1440.0
187.0,1.005376344,5119.0,353.0,931.0
250.0,1.059322034,5735.0,369.0,990.0
266.0,1.021113244,6407.0,359.0,1581.0
194.0,1.007792208,5069.0,308.0,875.0
219.0,1.004587156,5242.0,324.0,1099.0
236.0,1.019438445,5299.0,340.0,1419.0
230.0,1.002178649,5650.0,368.0,1168.0
198.0,1.079019074,5276.0,317.0,1397.0
213.0,1.033980583,4790.0,377.0,812.0
232.0,1.045045045,5750.0,333.0,1309.0
220.0,1.052631579,5190.0,342.0,1127.0
255.0,1.02,5944.0,336.0,1051.0
217.0,1.154255319,4614.0,351.0,888.0
263.0,1.091286307,6758.0,324.0,1117.0
225.0,1.00896861,5373.0,314.0,1087.0
228.0,1.031674208,5618.0,309.0,754.0
267.0,1.022988506,5745.0,336.0,1118.0
224.0,1.037037037,5473.0,328.0,1007.0
209.0,1.114666667,4890.0,332.0,822.0
224.0,1.027522936,5823.0,362.0,1290.0
228.0,1.043478261,4886.0,322.0,901.0
238.0,1.017094017,5489.0,374.0,890.0
210.0,1.02189781,4995.0,299.0,860.0
230.0,1.158690176,4897.0,377.0,898.0
253.0,1.065263158,6070.0,356.0,1342.0
179.0,1.040697674,4260.0,252.0,885.0
215.0,1.009389671,5692.0,347.0,1280.0
236.0,1.0,5583.0,341.0,1495.0
179.0,1.028735632,4191.0,311.0,733.0
285.0,1.061452514,6061.0,326.0,941.0
209.0,1.002398082,5518.0,369.0,1409.0
222.0,1.023041475,5641.0,300.0,1501.0
200.0,1.033591731,4867.0,316.0,727.0
248.0,1.112107623,6212.0,341.0,1147.0
226.0,1.006681514,4861.0,312.0,895.0
242.0,1.006237006,5613.0,296.0,806.0
233.0,1.006479482,6018.0,364.0,1691.0
244.0,1.004115226,5705.0,383.0,1364.0
199.0,1.023136247,4969.0,379.0,1187.0
229.0,1.111650485,5245.0,349.0,1041.0
232.0,1.024282561,5506.0,345.0,1026.0
222.0,1.072463768,5382.0,304.0,1209.0
273.0,1.030188679,6224.0,334.0,1464.0
199.0,1.061333333,4437.0,332.0,867.0
199.0,1.023136247,4678.0,329.0,813.0
228.0,1.017857143,5349.0,367.0,755.0
258.0,1.011764706,5845.0,343.0,978.0
234.0,1.083333333,5477.0,384.0,974.0
235.0,1.01511879,5896.0,335.0,1055.0
221.0,1.06763285,5090.0,346.0,851.0
234.0,1.044642857,6214.0,357.0,1268.0
192.0,1.015873016,4660.0,305.0,677.0
241.0,1.047826087,6321.0,309.0,1488.0
181.0,1.058479532,4400.0,249.0,985.0
232.0,1.01754386,5508.0,325.0,1218.0
243.0,1.054229935,5803.0,371.0,1362.0
226.0,1.036697248,5250.0,359.0,975.0
215.0,1.018957346,5065.0,272.0,1153.0
247.0,1.029166667,5344.0,258.0,706.0
194.0,1.034666667,4688.0,341.0,919.0
223.0,1.020594966,5697.0,317.0,1044.0
202.0,1.02278481,5076.0,305.0,1157.0
176.0,1.089783282,4465.0,274.0,768.0
247.0,1.022774327,6413.0,367.0,1398.0
232.0,1.059360731,5486.0,363.0,1129.0
260.0,1.094736842,6213.0,428.0,1563.0
233.0,1.037861915,5456.0,350.0,809.0
245.0,1.025104603,5419.0,301.0,1287.0
202.0,1.00248139,5410.0,337.0,1144.0
271.0,1.038314176,6318.0,354.0,1432.0
223.0,1.030023095,5686.0,300.0,989.0
224.0,1.041860465,5225.0,359.0,1018.0
222.0,1.082926829,5372.0,294.0,1143.0
215.0,1.033653846,4986.0,362.0,1031.0
215.0,1.061728395,4529.0,343.0,1015.0
240.0,1.0,5946.0,327.0,1393.0
209.0,1.108753316,5104.0,298.0,950.0
236.0,1.017241379,6094.0,361.0,1166.0
