makespan,loadBalance,flowtime,communicationCost,waitingTime
30.0,1.343283582,127.0,33.0,27.0
29.0,1.474576271,139.0,31.0,43.0
27.0,1.265625,108.0,19.0,23.0
36.0,1.459459459,153.0,26.0,50.0
22.0,1.32,92.0,24.0,15.0
23.0,1.326923077,103.0,19.0,18.0
31.0,1.291666667,134.0,21.0,29.0
32.0,1.655172414,150.0,18.0,36.0
30.0,1.666666667,139.0,27.0,40.0
26.0,1.2,126.0,35.0,41.0
29.0,1.45,118.0,20.0,23.0
23.0,1.725,113.0,8.0,19.0
31.0,1.453125,128.0,32.0,51.0
20.0,1.333333333,89.0,14.0,13.0
29.0,1.242857143,135.0,27.0,28.0
22.0,1.269230769,116.0,20.0,23.0
26.0,1.444444444,103.0,26.0,27.0
29.0,1.5,118.0,30.0,23.0
23.0,1.301886792,102.0,28.0,20.0
26.0,1.444444444,132.0,27.0,37.0
24.0,1.674418605,126.0,23.0,23.0
34.0,1.2,149.0,25.0,42.0
26.0,1.529411765,125.0,19.0,34.0
33.0,1.523076923,133.0,18.0,50.0
24.0,1.384615385,114.0,21.0,30.0
27.0,1.840909091,136.0,14.0,45.0
24.0,1.565217391,125.0,23.0,22.0
23.0,1.568181818,116.0,25.0,31.0
23.0,1.254545455,118.0,21.0,21.0
29.0,1.242857143,136.0,20.0,28.0
17.0,1.214285714,85.0,16.0,18.0
22.0,1.736842105,100.0,8.0,28.0
23.0,1.533333333,123.0,14.0,36.0
32.0,1.655172414,146.0,30.0,36.0
18.0,1.285714286,92.0,9.0,15.0
26.0,1.3,133.0,18.0,41.0
26.0,1.418181818,112.0,26.0,33.0
25.0,1.442307692,113.0,24.0,18.0
40.0,1.739130435,179.0,20.0,72.0
21.0,1.3125,90.0,19.0,13.0
25.0,2.272727273,123.0,1.0,20.0
26.0,1.238095238,110.0,24.0,18.0
28.0,1.253731343,126.0,20.0,31.0
27.0,1.227272727,126.0,31.0,26.0
30.0,1.451612903,125.0,26.0,33.0
21.0,1.5,104.0,21.0,21.0
22.0,1.375,98.0,25.0,17.0
36.0,1.384615385,170.0,30.0,69.0
28.0,1.217391304,140.0,20.0,45.0
38.0,1.583333333,176.0,24.0,61.0
24.0,1.6,119.0,11.0,26.0
30.0,1.40625,127.0,27.0,33.0
34.0,1.36,151.0,30.0,54.0
21.0,1.340425532,108.0,20.0,20.0
25.0,1.470588235,113.0,28.0,18.0
28.0,1.166666667,136.0,27.0,41.0
18.0,1.285714286,84.0,9.0,16.0
24.0,1.531914894,98.0,15.0,24.0
33.0,1.5,139.0,24.0,50.0
23.0,1.4375,119.0,15.0,21.0
24.0,1.309090909,104.0,24.0,25.0
21.0,1.3125,88.0,22.0,15.0
23.0,1.468085106,118.0,11.0,27.0
24.0,1.309090909,101.0,22.0,22.0
23.0,1.277777778,98.0,29.0,17.0
23.0,1.468085106,111.0,22.0,29.0
34.0,1.36,150.0,28.0,53.0
26.0,1.21875,111.0,30.0,19.0
23.0,1.189655172,134.0,30.0,42.0
30.0,1.607142857,141.0,22.0,44.0
23.0,1.326923077,105.0,20.0,22.0
28.0,1.253731343,122.0,29.0,27.0
30.0,1.428571429,130.0,37.0,46.0
33.0,1.47761194,142.0,24.0,35.0
29.0,1.85106383,121.0,20.0,41.0
30.0,1.607142857,150.0,31.0,45.0
29.0,1.673076923,137.0,29.0,36.0
31.0,1.660714286,143.0,21.0,43.0
35.0,1.458333333,147.0,20.0,40.0
23.0,1.189655172,121.0,31.0,35.0
26.0,1.278688525,114.0,36.0,29.0
28.0,1.647058824,130.0,14.0,43.0
25.0,1.19047619,121.0,19.0,29.0
25.0,1.630434783,123.0,22.0,24.0
26.0,1.392857143,113.0,28.0,25.0
34.0,1.2,158.0,19.0,51.0
24.0,1.285714286,121.0,28.0,38.0
23.0,1.277777778,102.0,30.0,24.0
27.0,1.5,105.0,32.0,24.0
23.0,1.5,127.0,25.0,35.0
24.0,1.309090909,101.0,23.0,19.0
33.0,1.65,143.0,33.0,33.0
33.0,1.253164557,155.0,35.0,40.0
34.0,1.5,151.0,21.0,33.0
26.0,1.258064516,123.0,20.0,28.0
30.0,1.428571429,123.0,35.0,34.0
21.0,1.3125,112.0,19.0,22.0
29.0,1.279411765,128.0,29.0,27.0
29.0,1.298507463,134.0,21.0,35.0
24.0,1.263157895,119.0,14.0,20.0
34.0,1.307692308,150.0,29.0,43.0
27.0,1.528301887,132.0,25.0,46.0
21.0,1.285714286,101.0,24.0,18.0
23.0,1.326923077,119.0,15.0,24.0
26.0,1.368421053,107.0,32.0,25.0
26.0,1.772727273,120.0,21.0,39.0
34.0,1.545454545,152.0,26.0,54.0
28.0,1.272727273,129.0,31.0,34.0
36.0,1.636363636,162.0,13.0,51.0
25.0,1.442307692,131.0,21.0,32.0
21.0,1.431818182,106.0,23.0,20.0
24.0,1.358490566,107.0,27.0,22.0
24.0,1.220338983,118.0,29.0,32.0
24.0,1.180327869,120.0,25.0,36.0
25.0,1.339285714,112.0,20.0,25.0
29.0,1.279411765,131.0,30.0,34.0
30.0,1.40625,130.0,24.0,39.0
25.0,1.315789474,115.0,17.0,26.0
32.0,1.297297297,146.0,31.0,50.0
22.0,1.294117647,105.0,20.0,25.0
32.0,1.333333333,149.0,22.0,46.0
23.0,1.210526316,122.0,24.0,34.0
27.0,1.191176471,132.0,35.0,38.0
23.0,1.301886792,127.0,14.0,29.0
23.0,1.277777778,99.0,29.0,21.0
28.0,1.423728814,124.0,26.0,28.0
23.0,1.254545455,111.0,29.0,27.0
24.0,1.309090909,113.0,27.0,24.0
32.0,1.432835821,143.0,21.0,40.0
33.0,1.455882353,165.0,28.0,58.0
23.0,1.254545455,99.0,33.0,24.0
30.0,1.475409836,143.0,22.0,42.0
34.0,1.728813559,174.0,26.0,67.0
25.0,1.5625,116.0,17.0,35.0
22.0,1.404255319,99.0,15.0,18.0
25.0,1.209677419,109.0,34.0,18.0
20.0,1.463414634,98.0,21.0,15.0
24.0,1.531914894,123.0,18.0,32.0
23.0,2.090909091,113.0,4.0,23.0
28.0,1.272727273,120.0,30.0,25.0
26.0,1.238095238,114.0,31.0,28.0
31.0,1.409090909,145.0,21.0,52.0
24.0,1.309090909,102.0,21.0,23.0
18.0,1.35,94.0,21.0,23.0
23.0,1.326923077,103.0,27.0,18.0
25.0,1.293103448,127.0,28.0,28.0
20.0,1.764705882,100.0,7.0,24.0
18.0,1.35,93.0,21.0,14.0
30.0,1.451612903,125.0,26.0,33.0
23.0,1.352941176,102.0,29.0,23.0
19.0,1.295454545,100.0,15.0,19.0
29.0,1.16,149.0,20.0,52.0
25.0,1.25,111.0,35.0,27.0
26.0,1.21875,135.0,31.0,34.0
30.0,1.475409836,129.0,36.0,34.0
25.0,1.41509434,110.0,28.0,24.0
30.0,1.428571429,154.0,29.0,54.0
23.0,1.38,115.0,24.0,35.0
30.0,1.232876712,137.0,30.0,38.0
25.0,1.666666667,124.0,19.0,22.0
30.0,1.607142857,138.0,24.0,31.0
33.0,1.434782609,144.0,34.0,38.0
25.0,1.5,109.0,23.0,18.0
30.0,1.428571429,147.0,30.0,46.0
21.0,1.340425532,87.0,15.0,17.0
36.0,1.741935484,195.0,22.0,78.0
28.0,1.615384615,132.0,30.0,25.0
34.0,1.728813559,160.0,25.0,53.0
32.0,1.333333333,143.0,25.0,43.0
30.0,1.363636364,127.0,26.0,28.0
26.0,1.392857143,111.0,28.0,26.0
22.0,1.466666667,102.0,14.0,24.0
20.0,1.363636364,91.0,14.0,23.0
30.0,1.5,133.0,30.0,29.0
21.0,1.235294118,104.0,30.0,18.0
33.0,1.151162791,158.0,24.0,53.0
26.0,1.368421053,113.0,27.0,26.0
26.0,1.3,114.0,28.0,29.0
30.0,1.323529412,129.0,35.0,40.0
26.0,1.368421053,104.0,35.0,22.0
23.0,1.301886792,101.0,28.0,19.0
25.0,1.388888889,113.0,20.0,24.0
18.0,1.35,85.0,11.0,12.0
24.0,1.5,114.0,25.0,21.0
25.0,1.293103448,130.0,31.0,31.0
33.0,1.434782609,149.0,35.0,43.0
29.0,1.175675676,134.0,22.0,27.0
24.0,1.5,97.0,15.0,18.0
27.0,1.265625,113.0,32.0,33.0
27.0,1.6875,113.0,14.0,21.0
34.0,1.2,146.0,34.0,39.0
28.0,1.68,121.0,23.0,33.0
35.0,1.193181818,148.0,33.0,39.0
29.0,1.279411765,139.0,21.0,44.0
23.0,1.254545455,102.0,25.0,24.0
24.0,1.220338983,107.0,14.0,18.0
21.0,1.465116279,105.0,26.0,20.0
23.0,1.232142857,102.0,33.0,31.0
28.0,1.37704918,119.0,34.0,24.0
34.0,1.59375,152.0,34.0,48.0
20.0,1.538461538,99.0,22.0,13.0
27.0,1.265625,118.0,36.0,29.0
23.0,1.352941176,100.0,29.0,17.0
30.0,1.525423729,148.0,16.0,45.0
31.0,1.256756757,142.0,21.0,31.0
34.0,1.789473684,147.0,17.0,50.0
25.0,1.41509434,107.0,30.0,23.0
30.0,1.40625,126.0,35.0,34.0
23.0,1.277777778,98.0,25.0,17.0
29.0,1.611111111,153.0,25.0,42.0
29.0,1.338461538,129.0,21.0,37.0
29.0,1.581818182,123.0,28.0,41.0
34.0,1.52238806,144.0,33.0,35.0
26.0,1.258064516,113.0,34.0,26.0
28.0,1.866666667,115.0,14.0,36.0
26.0,1.772727273,147.0,9.0,45.0
33.0,1.207317073,142.0,26.0,37.0
30.0,1.40625,145.0,28.0,36.0
29.0,1.426229508,151.0,13.0,50.0
30.0,1.607142857,132.0,36.0,34.0
25.0,1.339285714,116.0,27.0,23.0
29.0,1.426229508,130.0,24.0,33.0
30.0,1.451612903,123.0,33.0,34.0
23.0,1.352941176,93.0,26.0,16.0
18.0,1.285714286,84.0,9.0,16.0
32.0,1.476923077,142.0,21.0,39.0
26.0,1.21875,114.0,19.0,23.0
31.0,1.223684211,149.0,25.0,48.0
28.0,1.5,138.0,29.0,29.0
25.0,1.5,135.0,23.0,35.0
21.0,1.4,87.0,21.0,17.0
29.0,1.380952381,144.0,20.0,33.0
28.0,1.166666667,146.0,19.0,43.0
23.0,1.38,99.0,30.0,16.0
25.0,1.442307692,127.0,14.0,34.0
24.0,1.2,119.0,25.0,31.0
34.0,1.342105263,152.0,29.0,49.0
29.0,1.474576271,124.0,27.0,38.0
25.0,1.630434783,116.0,30.0,23.0
28.0,1.68,134.0,13.0,27.0
33.0,1.394366197,147.0,25.0,37.0
30.0,1.475409836,125.0,34.0,35.0
28.0,1.253731343,135.0,19.0,38.0
29.0,1.45,133.0,14.0,46.0
26.0,1.147058824,133.0,36.0,43.0
30.0,1.384615385,134.0,37.0,48.0
32.0,1.684210526,131.0,36.0,46.0
22.0,1.269230769,100.0,21.0,29.0
26.0,1.857142857,124.0,8.0,36.0
21.0,1.4,92.0,19.0,14.0
23.0,1.38,92.0,19.0,15.0
23.0,1.916666667,114.0,23.0,19.0
26.0,1.278688525,118.0,21.0,27.0
32.0,1.215189873,142.0,20.0,39.0
21.0,1.369565217,96.0,14.0,15.0
23.0,1.468085106,118.0,11.0,30.0
26.0,1.56,118.0,16.0,35.0
22.0,1.269230769,106.0,30.0,21.0
21.0,1.340425532,97.0,28.0,19.0
30.0,1.475409836,135.0,19.0,36.0
31.0,1.223684211,140.0,36.0,39.0
23.0,1.189655172,119.0,30.0,33.0
26.0,1.418181818,119.0,29.0,34.0
23.0,1.232142857,105.0,20.0,21.0
23.0,1.468085106,116.0,22.0,22.0
18.0,1.285714286,94.0,19.0,16.0
28.0,1.253731343,127.0,19.0,24.0
23.0,1.232142857,124.0,31.0,35.0
29.0,1.673076923,132.0,23.0,29.0
36.0,1.636363636,165.0,31.0,53.0
28.0,1.333333333,116.0,30.0,23.0
26.0,1.322033898,114.0,21.0,23.0
33.0,1.207317073,145.0,26.0,40.0
23.0,1.38,107.0,29.0,29.0
26.0,1.344827586,109.0,26.0,23.0
23.0,1.301886792,122.0,30.0,28.0
35.0,1.4,148.0,22.0,47.0
21.0,1.431818182,89.0,14.0,13.0
37.0,1.3875,173.0,36.0,59.0
33.0,1.285714286,156.0,26.0,51.0
23.0,1.301886792,107.0,30.0,22.0
29.0,1.673076923,142.0,27.0,33.0
31.0,1.388059701,137.0,28.0,57.0
25.0,1.315789474,112.0,30.0,28.0
34.0,1.186046512,168.0,32.0,73.0
31.0,1.603448276,142.0,29.0,41.0
26.0,1.5,125.0,25.0,24.0
26.0,1.21875,114.0,26.0,23.0
29.0,1.279411765,131.0,20.0,27.0
26.0,2.166666667,128.0,16.0,34.0
29.0,1.359375,124.0,22.0,28.0
30.0,1.428571429,134.0,21.0,27.0
32.0,1.655172414,137.0,18.0,31.0
29.0,1.318181818,136.0,24.0,39.0
29.0,1.242857143,128.0,20.0,31.0
26.0,1.471698113,106.0,28.0,21.0
23.0,1.4375,103.0,27.0,24.0
25.0,1.744186047,133.0,24.0,33.0
30.0,1.451612903,123.0,26.0,24.0
17.0,1.378378378,83.0,16.0,13.0
20.0,1.463414634,96.0,14.0,23.0
21.0,1.4,106.0,23.0,20.0
23.0,1.326923077,96.0,25.0,23.0
23.0,1.277777778,98.0,35.0,17.0
31.0,1.5,127.0,32.0,45.0
31.0,1.603448276,129.0,29.0,46.0
28.0,1.3125,133.0,22.0,30.0
24.0,1.263157895,110.0,33.0,30.0
26.0,1.322033898,110.0,26.0,29.0
26.0,1.278688525,117.0,33.0,29.0
26.0,1.3,119.0,26.0,31.0
25.0,1.25,108.0,35.0,23.0
25.0,1.666666667,113.0,30.0,21.0
30.0,1.2,134.0,32.0,27.0
23.0,1.277777778,102.0,29.0,24.0
31.0,1.476190476,128.0,26.0,43.0
31.0,1.660714286,139.0,23.0,46.0
29.0,1.208333333,147.0,21.0,48.0
32.0,1.315068493,143.0,19.0,58.0
24.0,1.469387755,105.0,27.0,24.0
29.0,1.5,134.0,23.0,26.0
23.0,1.15,128.0,31.0,35.0
22.0,1.32,112.0,15.0,26.0
21.0,1.5,106.0,22.0,24.0
33.0,1.434782609,147.0,18.0,42.0
29.0,1.380952381,145.0,22.0,52.0
19.0,1.212765957,100.0,14.0,21.0
24.0,1.411764706,120.0,21.0,30.0
23.0,1.326923077,102.0,30.0,20.0
25.0,1.704545455,122.0,10.0,21.0
23.0,1.352941176,119.0,15.0,24.0
24.0,1.24137931,107.0,33.0,23.0
30.0,1.5,132.0,21.0,32.0
21.0,1.431818182,94.0,16.0,16.0
22.0,1.294117647,92.0,22.0,21.0
33.0,1.207317073,145.0,25.0,40.0
29.0,1.175675676,134.0,22.0,27.0
26.0,1.444444444,104.0,28.0,22.0
29.0,1.403225806,120.0,34.0,25.0
23.0,1.864864865,110.0,17.0,16.0
19.0,1.357142857,92.0,22.0,13.0
24.0,1.285714286,120.0,19.0,21.0
30.0,2.0,142.0,16.0,57.0
37.0,1.761904762,172.0,25.0,68.0
22.0,1.434782609,103.0,14.0,18.0
26.0,1.392857143,109.0,30.0,27.0
33.0,1.767857143,154.0,29.0,50.0
28.0,1.615384615,115.0,14.0,37.0
30.0,1.343283582,119.0,25.0,23.0
26.0,1.444444444,109.0,21.0,24.0
33.0,1.207317073,138.0,24.0,33.0
31.0,1.223684211,145.0,25.0,30.0
25.0,1.271186441,126.0,19.0,23.0
23.0,1.277777778,96.0,26.0,21.0
28.0,1.448275862,118.0,19.0,23.0
26.0,1.529411765,114.0,30.0,20.0
29.0,1.16,145.0,28.0,48.0
26.0,1.2,137.0,29.0,36.0
30.0,1.232876712,131.0,35.0,28.0
29.0,2.416666667,144.0,2.0,31.0
32.0,1.432835821,136.0,24.0,32.0
28.0,1.105263158,146.0,34.0,43.0
30.0,1.525423729,164.0,28.0,55.0
29.0,1.5,129.0,29.0,27.0
21.0,1.75,99.0,16.0,22.0
30.0,1.698113208,129.0,29.0,31.0
30.0,1.451612903,148.0,15.0,29.0
23.0,1.468085106,114.0,14.0,19.0
24.0,1.263157895,109.0,25.0,22.0
21.0,1.369565217,105.0,23.0,23.0
23.0,1.301886792,100.0,30.0,19.0
29.0,1.16,158.0,34.0,60.0
28.0,1.448275862,113.0,24.0,39.0
24.0,1.285714286,115.0,31.0,28.0
31.0,1.24,141.0,29.0,40.0
23.0,1.568181818,108.0,22.0,29.0
27.0,1.327868852,122.0,24.0,28.0
22.0,1.269230769,111.0,20.0,18.0
29.0,1.526315789,128.0,25.0,42.0
26.0,1.278688525,110.0,10.0,27.0
23.0,1.568181818,125.0,18.0,41.0
18.0,1.285714286,90.0,15.0,13.0
22.0,1.346938776,103.0,21.0,19.0
30.0,1.384615385,161.0,28.0,60.0
24.0,2.0,118.0,19.0,25.0
30.0,1.666666667,139.0,9.0,28.0
24.0,1.636363636,120.0,10.0,20.0
28.0,1.423728814,132.0,14.0,37.0
20.0,1.304347826,93.0,18.0,13.0
27.0,1.265625,116.0,24.0,31.0
21.0,1.75,104.0,5.0,21.0
27.0,1.6875,116.0,17.0,22.0
29.0,1.359375,146.0,30.0,39.0
25.0,1.442307692,106.0,29.0,26.0
23.0,1.468085106,117.0,23.0,22.0
24.0,1.531914894,127.0,14.0,31.0
33.0,1.596774194,145.0,27.0,55.0
32.0,1.215189873,143.0,26.0,40.0
29.0,1.298507463,150.0,32.0,41.0
21.0,1.369565217,105.0,24.0,23.0
31.0,1.347826087,133.0,25.0,34.0
23.0,1.232142857,102.0,26.0,25.0
33.0,1.434782609,149.0,35.0,47.0
27.0,1.265625,122.0,19.0,29.0
28.0,1.235294118,138.0,21.0,42.0
26.0,1.278688525,112.0,35.0,26.0
24.0,1.5,108.0,24.0,17.0
25.0,1.530612245,119.0,20.0,36.0
28.0,1.4,124.0,27.0,36.0
29.0,1.45,120.0,19.0,22.0
26.0,1.130434783,127.0,19.0,35.0
37.0,1.180851064,173.0,25.0,60.0
26.0,1.21875,135.0,29.0,34.0
25.0,1.209677419,114.0,36.0,22.0
28.0,1.714285714,113.0,22.0,42.0
29.0,1.45,121.0,17.0,34.0
30.0,1.25,146.0,30.0,47.0
33.0,1.596774194,159.0,24.0,44.0
24.0,1.6,120.0,19.0,22.0
34.0,1.59375,163.0,30.0,56.0
25.0,1.530612245,111.0,20.0,29.0
30.0,1.428571429,120.0,31.0,28.0
30.0,1.40625,123.0,20.0,32.0
28.0,1.58490566,117.0,22.0,38.0
24.0,1.636363636,116.0,12.0,30.0
31.0,1.524590164,142.0,21.0,49.0
26.0,1.56,118.0,25.0,23.0
30.0,1.451612903,122.0,24.0,32.0
21.0,1.465116279,102.0,22.0,20.0
28.0,1.647058824,116.0,21.0,37.0
25.0,1.530612245,112.0,30.0,21.0
25.0,1.5625,121.0,15.0,36.0
23.0,1.189655172,116.0,31.0,34.0
23.0,1.15,110.0,30.0,33.0
26.0,1.368421053,112.0,26.0,28.0
21.0,1.5,104.0,23.0,21.0
19.0,1.357142857,85.0,15.0,11.0
24.0,1.2,128.0,19.0,31.0
16.0,1.2,87.0,15.0,15.0
31.0,1.430769231,130.0,30.0,29.0
29.0,1.318181818,132.0,35.0,34.0
33.0,1.269230769,153.0,35.0,37.0
26.0,1.278688525,121.0,30.0,30.0
20.0,1.363636364,84.0,20.0,16.0
26.0,1.2,123.0,31.0,46.0
34.0,1.397260274,151.0,30.0,54.0
17.0,1.307692308,86.0,9.0,18.0
25.0,1.293103448,120.0,28.0,30.0
22.0,1.466666667,98.0,15.0,22.0
23.0,1.38,92.0,22.0,15.0
34.0,1.324675325,156.0,30.0,45.0
26.0,1.278688525,112.0,32.0,25.0
31.0,1.476190476,141.0,31.0,48.0
35.0,1.438356164,155.0,33.0,55.0
31.0,1.347826087,135.0,21.0,43.0
33.0,1.434782609,143.0,31.0,41.0
26.0,1.529411765,114.0,28.0,26.0
24.0,1.714285714,121.0,19.0,31.0
36.0,1.459459459,158.0,27.0,65.0
34.0,1.133333333,171.0,34.0,64.0
28.0,1.253731343,120.0,29.0,25.0
27.0,1.306451613,124.0,19.0,30.0
25.0,1.470588235,125.0,25.0,24.0
27.0,1.246153846,128.0,24.0,34.0
26.0,1.344827586,109.0,34.0,23.0
25.0,1.136363636,127.0,26.0,40.0
23.0,1.277777778,102.0,27.0,21.0
27.0,1.5,105.0,31.0,30.0
26.0,1.21875,127.0,32.0,36.0
32.0,1.215189873,143.0,36.0,40.0
28.0,1.253731343,126.0,35.0,31.0
31.0,1.328571429,143.0,31.0,38.0
26.0,1.322033898,118.0,25.0,27.0
31.0,1.524590164,125.0,30.0,49.0
26.0,1.278688525,110.0,24.0,23.0
30.0,1.232876712,127.0,35.0,28.0
29.0,1.318181818,149.0,26.0,40.0
20.0,1.621621622,96.0,9.0,15.0
24.0,1.411764706,101.0,21.0,21.0
30.0,1.285714286,127.0,28.0,36.0
23.0,1.769230769,112.0,18.0,28.0
25.0,1.293103448,116.0,27.0,27.0
29.0,1.45,123.0,23.0,41.0
34.0,1.436619718,150.0,34.0,42.0
29.0,1.673076923,131.0,18.0,34.0
26.0,1.3,127.0,28.0,42.0
31.0,1.24,148.0,29.0,47.0
26.0,1.181818182,130.0,35.0,38.0
25.0,1.293103448,110.0,25.0,19.0
32.0,1.215189873,134.0,35.0,31.0
21.0,1.285714286,97.0,18.0,17.0
30.0,1.323529412,150.0,21.0,45.0
31.0,1.430769231,127.0,26.0,40.0
23.0,1.277777778,108.0,31.0,23.0
23.0,1.254545455,98.0,32.0,20.0
29.0,1.611111111,133.0,24.0,29.0
31.0,1.631578947,127.0,29.0,45.0
23.0,1.301886792,107.0,25.0,33.0
23.0,1.169491525,109.0,31.0,31.0
26.0,1.695652174,125.0,23.0,38.0
29.0,1.318181818,144.0,21.0,47.0
24.0,1.220338983,120.0,21.0,34.0
20.0,1.25,100.0,27.0,16.0
28.0,1.5,119.0,18.0,23.0
25.0,1.271186441,126.0,31.0,25.0
30.0,2.195121951,144.0,16.0,42.0
29.0,1.526315789,130.0,27.0,40.0
20.0,1.276595745,87.0,19.0,15.0
23.0,1.301886792,100.0,27.0,19.0
22.0,1.32,119.0,12.0,25.0
28.0,1.448275862,138.0,20.0,31.0
34.0,1.2,150.0,32.0,43.0
31.0,1.660714286,140.0,30.0,38.0
27.0,1.265625,126.0,34.0,32.0
31.0,1.5,140.0,35.0,38.0
30.0,1.304347826,132.0,27.0,33.0
31.0,1.223684211,129.0,29.0,28.0
29.0,1.242857143,125.0,19.0,28.0
21.0,1.536585366,95.0,10.0,22.0
27.0,1.14084507,145.0,27.0,52.0
24.0,1.333333333,135.0,15.0,39.0
34.0,1.5,146.0,25.0,56.0
31.0,1.5,131.0,25.0,28.0
23.0,1.301886792,105.0,19.0,19.0
31.0,1.1625,143.0,35.0,38.0
26.0,1.322033898,115.0,31.0,23.0
23.0,1.189655172,113.0,29.0,32.0
21.0,1.3125,109.0,22.0,24.0
28.0,1.4,132.0,28.0,25.0
24.0,1.142857143,133.0,29.0,36.0
23.0,1.326923077,99.0,29.0,20.0
29.0,1.526315789,130.0,29.0,27.0
26.0,1.3,117.0,27.0,40.0
24.0,1.309090909,122.0,29.0,35.0
26.0,1.278688525,120.0,30.0,25.0
23.0,1.277777778,105.0,31.0,24.0
23.0,1.301886792,102.0,30.0,20.0
22.0,1.346938776,98.0,29.0,16.0
30.0,1.525423729,132.0,33.0,45.0
30.0,1.267605634,146.0,35.0,46.0
29.0,1.403225806,152.0,10.0,45.0
22.0,1.245283019,111.0,20.0,30.0
25.0,1.41509434,127.0,15.0,32.0
18.0,1.384615385,93.0,9.0,15.0
28.0,1.473684211,128.0,22.0,24.0
26.0,1.278688525,113.0,26.0,30.0
21.0,1.369565217,107.0,24.0,20.0
25.0,1.293103448,104.0,16.0,23.0
33.0,1.736842105,155.0,30.0,60.0
26.0,1.733333333,123.0,22.0,35.0
26.0,1.278688525,112.0,31.0,33.0
21.0,1.26,91.0,20.0,21.0
20.0,1.333333333,94.0,27.0,15.0
29.0,1.225352113,137.0,32.0,47.0
29.0,1.242857143,124.0,34.0,27.0
26.0,1.344827586,106.0,31.0,21.0
26.0,1.344827586,119.0,24.0,24.0
34.0,1.47826087,143.0,28.0,32.0
24.0,1.384615385,133.0,26.0,42.0
26.0,1.392857143,109.0,28.0,31.0
26.0,1.813953488,121.0,22.0,39.0
20.0,1.363636364,102.0,20.0,25.0
24.0,1.309090909,110.0,29.0,23.0
36.0,1.588235294,161.0,23.0,50.0
31.0,1.5,124.0,27.0,25.0
27.0,1.557692308,119.0,25.0,24.0
23.0,1.301886792,108.0,30.0,29.0
34.0,1.5,146.0,21.0,36.0
23.0,1.232142857,101.0,26.0,30.0
26.0,1.418181818,113.0,29.0,24.0
23.0,1.326923077,95.0,21.0,18.0
21.0,1.852941176,105.0,20.0,16.0
26.0,1.278688525,109.0,21.0,26.0
21.0,1.285714286,91.0,20.0,14.0
26.0,1.322033898,108.0,31.0,31.0
24.0,1.5,108.0,18.0,16.0
25.0,1.363636364,127.0,24.0,28.0
22.0,1.404255319,109.0,16.0,21.0
28.0,1.272727273,124.0,28.0,29.0
31.0,1.476190476,130.0,26.0,42.0
20.0,1.132075472,110.0,27.0,28.0
31.0,1.223684211,131.0,28.0,38.0
33.0,1.596774194,144.0,34.0,34.0
23.0,1.301886792,102.0,28.0,20.0
26.0,1.238095238,127.0,32.0,34.0
25.0,1.666666667,120.0,16.0,37.0
21.0,1.431818182,105.0,20.0,23.0
24.0,1.142857143,124.0,24.0,36.0
32.0,1.297297297,147.0,33.0,43.0
29.0,1.426229508,121.0,24.0,31.0
21.0,1.369565217,96.0,24.0,15.0
25.0,1.209677419,113.0,30.0,21.0
21.0,1.340425532,121.0,14.0,29.0
28.0,1.253731343,131.0,27.0,36.0
24.0,1.756097561,119.0,16.0,29.0
29.0,1.16,144.0,19.0,47.0
26.0,1.625,122.0,23.0,37.0
25.0,1.315789474,128.0,24.0,24.0
31.0,1.256756757,151.0,22.0,49.0
21.0,1.26,101.0,18.0,18.0
30.0,1.285714286,129.0,26.0,38.0
23.0,1.5,127.0,25.0,35.0
25.0,1.293103448,107.0,26.0,26.0
28.0,1.272727273,126.0,31.0,31.0
27.0,1.372881356,114.0,19.0,28.0
23.0,1.4375,103.0,22.0,24.0
29.0,1.279411765,146.0,29.0,49.0
35.0,1.129032258,166.0,33.0,65.0
30.0,1.525423729,150.0,29.0,50.0
27.0,1.227272727,115.0,31.0,20.0
28.0,1.183098592,149.0,26.0,55.0
24.0,1.636363636,131.0,23.0,33.0
34.0,1.436619718,144.0,22.0,33.0
31.0,1.453125,137.0,30.0,48.0
24.0,1.411764706,123.0,16.0,31.0
26.0,1.56,106.0,28.0,29.0
19.0,1.461538462,90.0,9.0,18.0
29.0,1.242857143,135.0,21.0,28.0
30.0,1.232876712,130.0,27.0,39.0
32.0,1.655172414,155.0,24.0,48.0
19.0,1.583333333,92.0,10.0,16.0
23.0,1.210526316,130.0,27.0,39.0
24.0,1.636363636,119.0,23.0,24.0
30.0,1.304347826,136.0,20.0,32.0
27.0,1.14084507,132.0,31.0,37.0
30.0,1.232876712,142.0,30.0,41.0
27.0,1.6875,113.0,19.0,31.0
23.0,1.131147541,114.0,35.0,34.0
29.0,1.403225806,128.0,27.0,44.0
28.0,1.35483871,128.0,30.0,33.0
19.0,1.583333333,95.0,20.0,19.0
22.0,1.346938776,93.0,9.0,18.0
25.0,1.315789474,116.0,20.0,23.0
30.0,1.40625,123.0,30.0,31.0
30.0,1.451612903,121.0,31.0,29.0
26.0,1.181818182,125.0,33.0,47.0
25.0,1.41509434,108.0,25.0,32.0
24.0,1.285714286,103.0,25.0,20.0
27.0,1.208955224,128.0,23.0,34.0
23.0,1.352941176,101.0,26.0,30.0
37.0,1.180851064,169.0,32.0,54.0
21.0,1.431818182,92.0,15.0,14.0
26.0,1.418181818,112.0,21.0,23.0
24.0,1.263157895,119.0,22.0,28.0
22.0,1.294117647,94.0,21.0,16.0
